,lat,lon,date_piqure_saisie,sex_pique,nbr_tique,environnement,raison_presence,departement,year,month,week,day,moisannee
2367,48.0359546753071,4.92378889242096,2019-05-25,Homme,2,Parc urbain,Randonn̩e; promenade; pique-nique,Haute-Marne,2019,5,21,25,2019-05
2368,48.0359546753071,4.92378889242096,2019-05-25,Homme,1,Parc urbain,Randonn̩e; promenade; pique-nique,Haute-Marne,2019,5,21,25,2019-05
2369,48.6480657613152,7.54947960376743,2019-05-25,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2019,5,21,25,2019-05
2370,48.636562,6.315074,2019-05-26,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2019,5,21,26,2019-05
2371,48.658398,6.044529,2019-05-26,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2019,5,21,26,2019-05
2372,49.093753,7.114585,2019-05-26,Homme,2,Jardin priv̩,Lieu de r̩sidence,Moselle,2019,5,21,26,2019-05
2373,48.8520436575638,7.86360383033756,2019-05-26,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2019,5,21,26,2019-05
2374,48.536297,7.4279957,2019-05-26,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2019,5,21,26,2019-05
2375,48.75141,6.200322,2019-05-26,Femme,1,Jardin priv̩,Lieu de r̩sidence,Meurthe-et-Moselle,2019,5,21,26,2019-05
2376,49.9875454742568,4.72085952758776,2019-05-26,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Ardennes,2019,5,21,26,2019-05
2377,48.739995,6.010777,2019-05-26,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2019,5,21,26,2019-05
2378,48.2246726495651,6.50390625000003,2019-05-26,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Vosges,2019,5,21,26,2019-05
2379,49.43742,6.3828235,2019-05-26,Femme,3,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2019,5,21,26,2019-05
2380,48.166459,4.130867,2019-05-26,Homme,1,Jardin priv̩,Randonn̩e; promenade; pique-nique,Aube,2019,5,21,26,2019-05
2381,48.2821895483329,7.38195687532397,2019-05-26,Femme,1,Jardin priv̩,Lieu de r̩sidence,Bas-Rhin,2019,5,21,26,2019-05
2382,48.6214050932142,7.30392873287199,2019-05-26,Homme,1,Jardin priv̩,Lieu de r̩sidence,Bas-Rhin,2019,5,21,26,2019-05
2383,49.339425,6.169345,2019-05-27,Femme,1,Autre,Randonn̩e; promenade; pique-nique,Moselle,2019,5,22,27,2019-05
2384,49.094183,7.114621,2019-05-27,Homme,1,Jardin priv̩,Lieu de r̩sidence,Moselle,2019,5,22,27,2019-05
2385,48.954716,7.654528,2019-05-27,Femme,3,Jardin priv̩,Lieu de r̩sidence,Bas-Rhin,2019,5,22,27,2019-05
2386,48.6882123752877,6.12386941909786,2019-05-28,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2019,5,22,28,2019-05
2387,48.066038,7.271475,2019-05-28,Femme,2,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2019,5,22,28,2019-05
2388,48.60354,5.908985,2019-05-28,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2019,5,22,28,2019-05
2389,48.40961,7.45117,2019-05-28,Femme,1,For̻t,Activit̩ professionnelle,Bas-Rhin,2019,5,22,28,2019-05
2390,48.586399,7.761443,2019-05-28,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2019,5,22,28,2019-05
2391,48.084957,6.047899,2019-05-29,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Vosges,2019,5,22,29,2019-05
2392,49.105161,6.72961,2019-05-29,Femme,1,Jardin priv̩,Lieu de r̩sidence,Moselle,2019,5,22,29,2019-05
2393,48.402927,6.417288,2019-05-29,Femme,1,For̻t,Activit̩ professionnelle,Meurthe-et-Moselle,2019,5,22,29,2019-05
2394,48.769403,7.570267,2019-05-29,Homme,1,Prairie,Randonn̩e; promenade; pique-nique,Bas-Rhin,2019,5,22,29,2019-05
2395,48.346236,6.997019,2019-05-30,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Vosges,2019,5,22,30,2019-05
2396,48.2043549323248,7.30537176132198,2019-05-30,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2019,5,22,30,2019-05
2397,47.490387,7.317191,2019-05-30,Homme,1,Jardin priv̩,Lieu de r̩sidence,Haut-Rhin,2019,5,22,30,2019-05
2398,48.6678511471773,6.02188110351561,2019-05-30,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2019,5,22,30,2019-05
2399,49.07759,5.0105853,2019-05-30,Femme,2,Prairie,Activit̩ professionnelle,Meuse,2019,5,22,30,2019-05
2400,49.0423490139287,7.87698268890378,2019-05-30,Homme,2,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2019,5,22,30,2019-05
2401,49.0423490139287,7.87698268890378,2019-05-30,Homme,2,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2019,5,22,30,2019-05
2402,49.061363,7.0389147,2019-05-30,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2019,5,22,30,2019-05
2403,49.354755,5.201413,2019-05-31,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Meuse,2019,5,22,31,2019-05
2404,48.167099,6.46048,2019-05-30,Homme,1,Jardin priv̩,Lieu de r̩sidence,Vosges,2019,5,22,30,2019-05
2405,48.52856,7.7687254,2019-05-30,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2019,5,22,30,2019-05
2406,48.260553,7.464891,2019-05-30,Femme,1,Autre,Randonn̩e; promenade; pique-nique,Bas-Rhin,2019,5,22,30,2019-05
2407,47.8455753349472,7.16880440711948,2019-05-31,Femme,2,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2019,5,22,31,2019-05
2408,47.8457078231187,7.16900289058707,2019-05-31,Femme,2,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2019,5,22,31,2019-05
2409,48.24172,4.5333786,2019-05-31,Femme,3,Jardin priv̩,Lieu de r̩sidence,Aube,2019,5,22,31,2019-05
2410,49.9244895969493,4.24638748168918,2019-05-31,Homme,1,For̻t,,Ardennes,2019,5,22,31,2019-05
2411,48.1137148448781,6.57614274881597,2019-05-31,Homme,1,Autre,Lieu de r̩sidence,Vosges,2019,5,22,31,2019-05
2412,47.8464432225527,7.16986119747172,2019-05-31,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2019,5,22,31,2019-05
2413,48.740057,6.01071,2019-05-31,Homme,3,Jardin priv̩,Lieu de r̩sidence,Meurthe-et-Moselle,2019,5,22,31,2019-05
2414,48.1137148448781,6.57614274881597,2019-05-31,Homme,1,Autre,Lieu de r̩sidence,Vosges,2019,5,22,31,2019-05
2415,49.315899,5.918302,2019-05-31,Homme,1,Jardin priv̩,Lieu de r̩sidence,Meurthe-et-Moselle,2019,5,22,31,2019-05
2416,48.6726166716368,6.14176511764527,2019-05-31,Femme,1,Jardin priv̩,Lieu de r̩sidence,Meurthe-et-Moselle,2019,5,22,31,2019-05
2417,48.9802169853748,6.8334960937497,2019-05-31,Homme,1,Jardin priv̩,Lieu de r̩sidence,Moselle,2019,5,22,31,2019-05
2418,48.560833,7.342938,2019-05-31,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2019,5,22,31,2019-05
2419,48.635722,6.050139,2019-05-31,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2019,5,22,31,2019-05
2420,49.9198518713647,4.25188064575208,2019-05-31,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Ardennes,2019,5,22,31,2019-05
2421,49.17847,7.0146194,2019-05-31,Homme,1,Jardin priv̩,Lieu de r̩sidence,Moselle,2019,5,22,31,2019-05
2422,49.131836,6.1433964,2019-05-31,Homme,1,Jardin priv̩,Lieu de r̩sidence,Moselle,2019,5,22,31,2019-05
2423,48.752033,7.3287115,2019-05-31,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2019,5,22,31,2019-05
2424,49.355076,5.201707,2019-05-31,Homme,2,For̻t,Randonn̩e; promenade; pique-nique,Meuse,2019,5,22,31,2019-05
2425,49.924569029548,4.24623727798457,2019-05-31,Homme,1,For̻t,,Ardennes,2019,5,22,31,2019-05
2426,49.9197597755647,4.25153732299797,2019-05-31,Homme,1,Prairie,Randonn̩e; promenade; pique-nique,Ardennes,2019,5,22,31,2019-05
2427,49.36903,3.8804388,2019-05-31,Homme,1,Jardin priv̩,Lieu de r̩sidence,Marne,2019,5,22,31,2019-05
2428,48.4258535352887,7.14992165565509,2019-06-01,Femme,6,Jardin priv̩,Lieu de r̩sidence,Bas-Rhin,2019,6,22,1,2019-06
2429,48.460323,6.8465114,2019-06-01,Homme,1,Jardin priv̩,Lieu de r̩sidence,Meurthe-et-Moselle,2019,6,22,1,2019-06
2430,48.637816,7.324092,2019-06-01,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2019,6,22,1,2019-06
2431,47.925523,6.950689,2019-06-01,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2019,6,22,1,2019-06
2432,48.627372,6.996698,2019-06-01,Homme,1,Autre,Randonn̩e; promenade; pique-nique,Moselle,2019,6,22,1,2019-06
2433,48.643944,7.014422,2019-06-01,Homme,1,Autre,Randonn̩e; promenade; pique-nique,Moselle,2019,6,22,1,2019-06
2434,48.655361,7.371631,2019-06-01,Homme,1,Jardin priv̩,Lieu de r̩sidence,Bas-Rhin,2019,6,22,1,2019-06
2435,48.74032,7.707065,2019-06-01,Homme,1,Jardin priv̩,Lieu de r̩sidence,Bas-Rhin,2019,6,22,1,2019-06
2436,48.313488,7.3249974,2019-06-01,Femme,1,Prairie,Randonn̩e; promenade; pique-nique,Bas-Rhin,2019,6,22,1,2019-06
2437,48.823475,5.209562,2019-06-01,Homme,2,For̻t,Randonn̩e; promenade; pique-nique,Meuse,2019,6,22,1,2019-06
2438,48.823135,5.20966,2019-06-01,Femme,3,For̻t,Randonn̩e; promenade; pique-nique,Meuse,2019,6,22,1,2019-06
2439,48.730164,7.7082667,2019-06-01,Homme,1,Jardin priv̩,Lieu de r̩sidence,Bas-Rhin,2019,6,22,1,2019-06
2440,48.018063,7.2789145,2019-06-01,Homme,3,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2019,6,22,1,2019-06
2441,48.7104245125692,6.04655742645274,2019-06-01,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2019,6,22,1,2019-06
2442,49.10952,6.932201,2019-06-01,Homme,1,Jardin priv̩,Lieu de r̩sidence,Moselle,2019,6,22,1,2019-06
2443,48.45491,6.771303,2019-06-01,Homme,1,For̻t,Activit̩ professionnelle,Meurthe-et-Moselle,2019,6,22,1,2019-06
2444,48.65296,6.1130643,2019-06-01,Homme,1,Autre,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2019,6,22,1,2019-06
2445,49.29692,4.3159795,2019-06-01,Femme,1,Parc urbain,Lieu de r̩sidence,Marne,2019,6,22,1,2019-06
2446,47.843154,7.022318,2019-06-02,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2019,6,22,2,2019-06
2447,48.560677,7.3443136,2019-06-02,Femme,1,For̻t,Lieu de r̩sidence,Bas-Rhin,2019,6,22,2,2019-06
2448,48.99533,5.7133265,2019-06-02,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Meuse,2019,6,22,2,2019-06
2449,49.43857,4.291652,2019-06-02,Homme,1,Jardin priv̩,Lieu de r̩sidence,Ardennes,2019,6,22,2,2019-06
2450,48.689104,6.249609,2019-06-02,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2019,6,22,2,2019-06
2451,48.689107,6.249608,2019-06-02,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2019,6,22,2,2019-06
2452,48.71987,4.938726,2019-06-02,,1,Jardin priv̩,Lieu de r̩sidence,Marne,2019,6,22,2,2019-06
2453,48.102979,6.569735,2019-06-02,Femme,2,Jardin priv̩,Lieu de r̩sidence,Vosges,2019,6,22,2,2019-06
2454,49.061428,7.0388603,2019-06-02,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2019,6,22,2,2019-06
2455,49.142387,5.2497697,2019-06-02,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Meuse,2019,6,22,2,2019-06
2456,48.584915,5.8788166,2019-06-02,Homme,1,Prairie,Lieu de r̩sidence,Meurthe-et-Moselle,2019,6,22,2,2019-06
2457,48.655586,6.124685,2019-06-02,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2019,6,22,2,2019-06
2458,48.723663,7.634881,2019-06-02,Homme,1,Prairie,Randonn̩e; promenade; pique-nique,Bas-Rhin,2019,6,22,2,2019-06
2459,48.70804,6.2461405,2019-06-02,Homme,1,Jardin priv̩,Lieu de r̩sidence,Meurthe-et-Moselle,2019,6,22,2,2019-06
2460,48.32687,6.690557,2019-06-02,Femme,1,Parc urbain,Randonn̩e; promenade; pique-nique,Vosges,2019,6,22,2,2019-06
2461,49.17847,7.014559,2019-06-04,Homme,1,Jardin priv̩,Lieu de r̩sidence,Moselle,2019,6,23,4,2019-06
2462,48.14617,6.446575,2019-06-02,Femme,1,Jardin priv̩,Lieu de r̩sidence,Vosges,2019,6,22,2,2019-06
2463,49.09877,6.6666284,2019-06-02,Femme,1,Jardin priv̩,Lieu de r̩sidence,Moselle,2019,6,22,2,2019-06
2464,48.393918,7.041587,2019-06-02,Homme,6,For̻t,Randonn̩e; promenade; pique-nique,Vosges,2019,6,22,2,2019-06
2465,49.1978538767749,5.40348440408719,2019-06-02,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Meuse,2019,6,22,2,2019-06
2466,48.70232,6.178268,2019-06-02,Femme,1,,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2019,6,22,2,2019-06
2467,48.652183,6.111646,2019-06-02,Homme,1,Jardin priv̩,Lieu de r̩sidence,Meurthe-et-Moselle,2019,6,22,2,2019-06
2468,47.87695,7.0914836,2019-06-02,Femme,1,Jardin priv̩,Randonn̩e; promenade; pique-nique,Haut-Rhin,2019,6,22,2,2019-06
2469,49.329166,6.18076,2019-06-02,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2019,6,22,2,2019-06
2470,48.260246,6.6516957,2019-06-02,Homme,1,Jardin priv̩,Lieu de r̩sidence,Vosges,2019,6,22,2,2019-06
2471,47.9128904243371,7.19861984252904,2019-06-02,Homme,1,Jardin priv̩,Lieu de r̩sidence,Haut-Rhin,2019,6,22,2,2019-06
2472,49.130294633164,6.11560821533207,2019-06-02,Homme,2,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2019,6,22,2,2019-06
2473,48.626728,6.1136403,2019-06-02,Femme,1,Jardin priv̩,Lieu de r̩sidence,Meurthe-et-Moselle,2019,6,22,2,2019-06
2474,49.122891,6.141869,2019-06-02,Femme,1,Autre,Randonn̩e; promenade; pique-nique,Moselle,2019,6,22,2,2019-06
2475,47.79675,7.3813276,2019-06-02,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2019,6,22,2,2019-06
2476,47.837273,5.330547,2019-06-02,Homme,3,For̻t,Lieu de r̩sidence,Haute-Marne,2019,6,22,2,2019-06
2477,49.438663,4.291498,2019-06-03,Homme,1,Jardin priv̩,Lieu de r̩sidence,Ardennes,2019,6,23,3,2019-06
2478,49.093826,7.107407,2019-06-03,Homme,1,Zone agricole cultiv̩e,Lieu de r̩sidence,Moselle,2019,6,23,3,2019-06
2479,49.444584,6.0782537,2019-06-03,Homme,1,Jardin priv̩,Lieu de r̩sidence,Moselle,2019,6,23,3,2019-06
2480,48.6458665519267,6.1637163162226,2019-06-03,Femme,12,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2019,6,23,3,2019-06
2481,48.490471,6.053736,2019-06-03,Homme,1,Prairie,Activit̩ professionnelle,Meurthe-et-Moselle,2019,6,23,3,2019-06
2482,47.7563138121203,7.01871871948251,2019-06-03,Femme,1,Jardin priv̩,,Haut-Rhin,2019,6,23,3,2019-06
2483,48.577871,7.6994,2019-06-03,Femme,2,Jardin priv̩,Lieu de r̩sidence,Bas-Rhin,2019,6,23,3,2019-06
2484,49.325024,6.146447,2019-06-03,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2019,6,23,3,2019-06
2485,49.4340160570782,6.0809057950965,2019-06-03,Femme,1,For̻t,Sortie scolaire,Moselle,2019,6,23,3,2019-06
2486,48.9230801554939,6.11341953277578,2019-06-03,Homme,2,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2019,6,23,3,2019-06
2487,48.749245,6.2247205,2019-06-03,Homme,1,Jardin priv̩,Lieu de r̩sidence,Meurthe-et-Moselle,2019,6,23,3,2019-06
2488,48.74903,6.224184,2019-06-03,Homme,1,Jardin priv̩,Lieu de r̩sidence,Meurthe-et-Moselle,2019,6,23,3,2019-06
2489,48.4571515713612,6.10190480947437,2019-06-03,Femme,1,Jardin priv̩,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2019,6,23,3,2019-06
2490,48.561012,7.343747,2019-06-04,Homme,1,For̻t,Activit̩ professionnelle,Bas-Rhin,2019,6,23,4,2019-06
2491,48.665195,7.3261304,2019-06-04,Homme,1,Jardin priv̩,Lieu de r̩sidence,Bas-Rhin,2019,6,23,4,2019-06
2492,48.27942,6.234017,2019-06-04,Femme,2,Zone agricole cultiv̩e,Randonn̩e; promenade; pique-nique,Vosges,2019,6,23,4,2019-06
2493,48.452393,6.7589674,2019-06-04,Femme,4,For̻t,Activit̩ professionnelle,Meurthe-et-Moselle,2019,6,23,4,2019-06
2494,49.444534,6.0781827,2019-06-04,Femme,1,Jardin priv̩,,Moselle,2019,6,23,4,2019-06
2495,48.98079,7.8623557,2019-06-04,Homme,1,For̻t,Sortie scolaire,Bas-Rhin,2019,6,23,4,2019-06
2496,48.97996,7.8611174,2019-06-04,Homme,1,For̻t,Sortie scolaire,Bas-Rhin,2019,6,23,4,2019-06
2497,48.724205,7.709186,2019-06-04,Femme,1,Jardin priv̩,Lieu de r̩sidence,Bas-Rhin,2019,6,23,4,2019-06
2498,48.28282,4.0936246,2019-06-04,Femme,1,Autre,Randonn̩e; promenade; pique-nique,Aube,2019,6,23,4,2019-06
2499,48.041183,7.203563,2019-06-04,Femme,1,Jardin priv̩,Lieu de r̩sidence,Haut-Rhin,2019,6,23,4,2019-06
2500,47.61654,7.4372344,2019-06-04,Femme,1,Jardin priv̩,Lieu de r̩sidence,Haut-Rhin,2019,6,23,4,2019-06
2501,47.847042,5.313546,2019-06-04,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Haute-Marne,2019,6,23,4,2019-06
2502,49.432785,4.8354654,2019-06-05,Homme,1,For̻t,Activit̩ professionnelle,Ardennes,2019,6,23,5,2019-06
2503,48.093353,6.7213926,2019-06-05,Homme,1,,Lieu de r̩sidence,Vosges,2019,6,23,5,2019-06
2504,49.235539,6.251591,2019-06-05,Femme,1,Jardin priv̩,Lieu de r̩sidence,Moselle,2019,6,23,5,2019-06
2505,48.3933597357702,6.81949675399678,2019-06-05,Homme,1,Prairie,Lieu de r̩sidence,Vosges,2019,6,23,5,2019-06
2506,48.9729214107488,8.09758901596068,2019-06-05,Femme,1,Jardin priv̩,Lieu de r̩sidence,Bas-Rhin,2019,6,23,5,2019-06
2507,48.65321,7.236953,2019-06-05,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2019,6,23,5,2019-06
2508,48.9187359944058,6.07085824012804,2019-06-05,Homme,1,Jardin priv̩,Lieu de r̩sidence,Meurthe-et-Moselle,2019,6,23,5,2019-06
2509,48.851048,7.862057,2019-06-05,Femme,1,For̻t,Activit̩ professionnelle,Bas-Rhin,2019,6,23,5,2019-06
2510,49.387024,6.30417,2019-06-05,Homme,3,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2019,6,23,5,2019-06
2511,48.2669032024441,5.75055098481218,2019-06-05,Homme,2,For̻t,Randonn̩e; promenade; pique-nique,Vosges,2019,6,23,5,2019-06
2512,48.7135337690443,6.11979246139523,2019-06-05,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2019,6,23,5,2019-06
2513,48.941307,5.719588,2019-06-06,Femme,2,Autre,Lieu de r̩sidence,Meuse,2019,6,23,6,2019-06
2514,48.690856,6.316865,2019-06-06,Homme,1,Jardin priv̩,Lieu de r̩sidence,Meurthe-et-Moselle,2019,6,23,6,2019-06
2515,48.885982,6.041267,2019-06-06,Homme,1,Jardin priv̩,Lieu de r̩sidence,Meurthe-et-Moselle,2019,6,23,6,2019-06
2516,48.46034,6.846503,2019-06-06,Homme,2,Jardin priv̩,Lieu de r̩sidence,Meurthe-et-Moselle,2019,6,23,6,2019-06
2517,48.2821609897761,7.38195151090624,2019-06-07,Femme,1,Jardin priv̩,Lieu de r̩sidence,Bas-Rhin,2019,6,23,7,2019-06
2518,47.942998,7.183368,2019-06-07,Homme,1,For̻t,Lieu de r̩sidence,Haut-Rhin,2019,6,23,7,2019-06
2519,48.528538,7.7686844,2019-06-07,Homme,1,For̻t,Activit̩ professionnelle,Bas-Rhin,2019,6,23,7,2019-06
2520,48.1381055710472,6.87757551670076,2019-06-07,Femme,1,Zone agricole cultiv̩e,Activit̩ professionnelle,Vosges,2019,6,23,7,2019-06
2521,47.943507,7.183062,2019-06-07,Homme,1,For̻t,Lieu de r̩sidence,Haut-Rhin,2019,6,23,7,2019-06
2522,48.68366,6.1887484,2019-06-07,Homme,0,Parc urbain,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2019,6,23,7,2019-06
2523,48.650345,6.1570716,2019-06-07,Homme,11,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2019,6,23,7,2019-06
2524,48.046858,7.312667,2019-06-07,Femme,1,For̻t,Sortie scolaire,Haut-Rhin,2019,6,23,7,2019-06
2525,47.7553761334019,7.016283273697,2019-06-07,Homme,1,Jardin priv̩,Lieu de r̩sidence,Haut-Rhin,2019,6,23,7,2019-06
2526,47.82608,7.3567533,2019-06-07,Homme,1,Jardin priv̩,Lieu de r̩sidence,Haut-Rhin,2019,6,23,7,2019-06
2527,49.076674,6.907687,2019-06-08,Homme,1,Jardin priv̩,Lieu de r̩sidence,Moselle,2019,6,23,8,2019-06
2528,47.80598,7.094639,2019-06-08,Femme,5,Jardin priv̩,,Haut-Rhin,2019,6,23,8,2019-06
2529,48.6443655054409,5.80949306488042,2019-06-08,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Meurthe-et-Moselle,2019,6,23,8,2019-06
2530,48.093376,6.721394,2019-06-08,Homme,1,Jardin priv̩,Lieu de r̩sidence,Vosges,2019,6,23,8,2019-06
2531,49.192207,4.0416436,2019-06-08,Femme,1,Jardin priv̩,Lieu de r̩sidence,Marne,2019,6,23,8,2019-06
2532,48.16503,6.8010163,2019-06-08,Homme,2,For̻t,,Vosges,2019,6,23,8,2019-06
2533,49.262913,6.089965,2019-06-08,Homme,5,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2019,6,23,8,2019-06
2534,48.314589887406,7.16304838657382,2019-06-08,Femme,1,Jardin priv̩,Lieu de r̩sidence,Vosges,2019,6,23,8,2019-06
2535,48.39051,7.413394,2019-06-08,Femme,1,Jardin priv̩,,Bas-Rhin,2019,6,23,8,2019-06
2536,49.19215,4.0416174,2019-06-08,Homme,1,Jardin priv̩,Lieu de r̩sidence,Marne,2019,6,23,8,2019-06
2537,48.617773,5.838535,2019-06-08,Homme,1,Jardin priv̩,Lieu de r̩sidence,Meurthe-et-Moselle,2019,6,23,8,2019-06
2538,49.098103,7.163451,2019-06-09,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2019,6,23,9,2019-06
2539,48.16781,6.4541492,2019-06-09,Femme,4,For̻t,Randonn̩e; promenade; pique-nique,Vosges,2019,6,23,9,2019-06
2540,48.724293,6.3091197,2019-06-09,Homme,1,Jardin priv̩,Lieu de r̩sidence,Meurthe-et-Moselle,2019,6,23,9,2019-06
2541,48.8291870633587,7.29058742523168,2019-06-09,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2019,6,23,9,2019-06
2542,48.771222,7.360354,2019-06-09,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2019,6,23,9,2019-06
2543,48.79236,7.3397226,2019-06-09,Homme,1,For̻t,Lieu de r̩sidence,Bas-Rhin,2019,6,23,9,2019-06
2544,48.577847,7.699453,2019-06-09,Femme,1,Jardin priv̩,Lieu de r̩sidence,Bas-Rhin,2019,6,23,9,2019-06
2545,49.11553,6.0971837,2019-06-09,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2019,6,23,9,2019-06
2546,49.115498,6.097292,2019-06-09,Femme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2019,6,23,9,2019-06
2547,48.724308,6.3088007,2019-06-09,Homme,2,Jardin priv̩,Lieu de r̩sidence,Meurthe-et-Moselle,2019,6,23,9,2019-06
2548,47.81335,7.0998983,2019-06-09,Femme,2,Jardin priv̩,,Haut-Rhin,2019,6,23,9,2019-06
2549,49.115425,6.097148,2019-06-09,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Moselle,2019,6,23,9,2019-06
2550,49.536197,5.78549,2019-06-09,Femme,1,Prairie,Lieu de r̩sidence,Meurthe-et-Moselle,2019,6,23,9,2019-06
2551,48.27522,7.462539,2019-06-10,Femme,2,For̻t,Randonn̩e; promenade; pique-nique,Bas-Rhin,2019,6,24,10,2019-06
2552,49.770856,4.723874,2019-06-09,Homme,1,Jardin priv̩,Lieu de r̩sidence,Ardennes,2019,6,23,9,2019-06
2553,48.127396,7.1972265,2019-06-09,Homme,1,For̻t,Lieu de r̩sidence,Haut-Rhin,2019,6,23,9,2019-06
2554,47.743668,7.330067,2019-06-09,Homme,1,For̻t,Randonn̩e; promenade; pique-nique,Haut-Rhin,2019,6,23,9,2019-06
